Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Filename,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Average Heart Rate,Average Watts,Calories,Weighted Average Power,Power Count,Grade Adjusted Distance,Average Elapsed Speed,Dirt Distance,Maximum Power 5s,Maximum Power 10s,Maximum Power 30s,Maximum Power 1.0min,Maximum Power 5.0min,Maximum Power 10.0min,Maximum Power 20.0min,Maximum Power 30.0min,Maximum Power 1.0 hr,Maximum Power 1.5 hr,Maximum Power 2.0 hr
7722547986,"29 Aug 2022, 22:23:23",Morning Run,Run,3353,9.85,174.0,77.0,False,activities/8244518631.csv.gz,3353.0,8.08598613739014,2.93854761123657,35.0,38.0,1.79999995231628,10.1999998092651,9.90927791595459,-0.0223283376544713,93.0,83.7454605102539,150.263916015625,243.143768310547,830.0,244.0,3352.0,9904.599609375,2.93854761123657,372.899993896484,409.2,399.1,334.4,285.8,271.3,265.0,255.2,251.7,0.0,0.0,0.0
7728280558,"30 Aug 2022, 21:38:49",Morning Run,Run,5625,15.62,177.0,37.0,False,activities/8250903264.csv.gz,5539.0,8.70599937438965,2.82037925720215,301.0,310.0,-169.199996948242,-131.600006103516,14.1509399414063,-0.0422479324042797,87.0,84.0331649780273,112.077011108398,252.563552856445,893.0,255.0,5625.0,16263.900390625,2.77725863456726,11133.7001953125,343.8,341.0,335.7,331.4,285.1,274.8,268.1,264.9,259.1,253.1,0.0
7745223884,"3 Sep 2022, 05:53:50",Afternoon Run,Run,2413,7.3,175.0,74.0,False,activities/8270013584.csv.gz,2413.0,7.30599975585938,3.0257523059845,32.0,34.0,-2.79999995231628,7.40000009536743,10.1421279907227,0.0164357889443635,85.0,82.2471694946289,157.111862182617,253.795974731445,667.0,255.0,2412.0,7353.7001953125,3.0257523059845,363.399993896484,316.6,312.6,297.6,285.9,265.5,263.8,261.5,260.1,0.0,0.0,0.0
7750333064,"4 Sep 2022, 00:22:51",Morning Run,Run,6697,20.46,187.0,340.0,False,activities/8275819019.csv.gz,6630.0,4.19999980926514,3.08687782287598,127.99821472168,128.698211669922,9.5,43.2999992370606,15.0,-0.0034203068353235,87.0,83.5039978027344,168.234161376953,255.574234008789,1876.20935058594,256.0,6698.0,20635.30078125,3.05599522590637,10977.0,321.8,318.0,314.4,307.4,292.4,289.9,279.0,272.3,266.6,260.4,0.0
7762289408,"6 Sep 2022, 06:27:19",Afternoon Run,Run,3094,8.26,177.0,104.0,False,activities/8289378023.csv.gz,2996.0,4.80000019073486,2.75967955589294,71.9928665161133,68.9928665161133,5.69999980926514,32.5999984741211,49.1666679382324,0.0362844690680503,94.0,80.5197982788086,159.796112060547,227.16130065918,770.775756835938,227.0,3095.0,8477.2998046875,2.67226886749268,3800.0,467.0,444.6,325.5,281.0,247.6,244.3,239.5,224.6,0.0,0.0,0.0
7766654463,"6 Sep 2022, 21:46:08",Morning Run,Run,5752,16.22,191.0,208.0,False,activities/8294246567.csv.gz,5550.0,4.0,2.92270278930664,301.33740234375,296.937408447266,5.90000009536743,43.2999992370606,25.0,0.0271253306418657,87.0,83.7853546142578,163.514511108398,248.589508056641,1535.65075683594,251.0,5753.0,16889.69921875,2.8200626373291,9175.0,333.2,330.1,321.3,317.8,279.8,272.3,265.3,261.2,257.0,249.8,0.0
7783175968,"10 Sep 2022, 07:07:56",Afternoon Run,Run,2456,7.54,177.0,92.0,False,activities/8312930146.csv.gz,2412.0,15.3899965286255,3.1259286403656,36.0,42.0,-15.0,-4.40000009536743,12.8085823059082,-0.0689678937196731,86.0,82.6505584716797,164.547454833984,256.187225341797,717.0,252.0,2455.0,7587.89990234375,3.06992650032043,367.399993896484,339.4,337.9,305.2,284.1,268.3,264.9,263.4,258.9,0.0,0.0,0.0
7787611259,"10 Sep 2022, 21:08:59",Morning Run,Run,7454,23.0,186.0,290.0,False,activities/8317925027.csv.gz,7331.0,12.6232223510742,3.13849115371704,102.0,103.0,-166.199996948242,-154.399993896484,10.8792610168457,-0.0017384780803695,88.0,83.5956954956055,164.765808105469,253.146499633789,2128.0,255.0,7454.0,23153.30078125,3.08670234680176,1605.59997558594,339.8,338.5,326.2,321.2,311.5,308.2,302.3,286.6,268.0,260.4,253.5
7798975043,"12 Sep 2022, 23:59:53",Morning Run,Run,2616,7.18,175.0,73.0,False,activities/8330809154.csv.gz,2491.0,5.40000009536743,2.88478517532349,71.6076354980469,63.8076362609863,3.09999990463257,43.2999992370606,41.8181800842285,0.108544394373894,96.0,82.5577011108398,154.671081542969,240.011245727539,671.779541015625,236.0,2617.0,7388.5,2.74694180488586,4146.0,437.0,432.5,347.5,285.5,269.4,258.7,249.5,244.3,0.0,0.0,0.0
7815014147,"15 Sep 2022, 23:10:11",Morning Run,Run,2712,7.89,159.0,28.0,False,activities/8348750327.csv.gz,2710.0,4.0,2.91402220726013,77.964729309082,77.6647262573242,2.79999995231628,43.2999992370606,48.1818199157715,0.0037989108823239,87.0,83.220085144043,139.252212524414,242.851547241211,740.3349609375,243.0,2713.0,8142.5,2.91187310218811,2320.0,305.0,303.2,295.0,291.8,265.1,259.0,250.6,248.4,0.0,0.0,0.0
7825423330,"18 Sep 2022, 00:26:35",Morning Run,Run,6069,18.01,185.0,203.0,False,activities/8360492809.csv.gz,5828.0,4.59999990463257,3.09145498275757,107.367706298828,106.767707824707,7.09999990463257,43.2999992370606,10.0,0.0033301881048828,87.0,83.5044631958008,159.424301147461,255.970474243164,1652.95874023438,256.0,6070.0,18179.900390625,2.96869325637817,8041.0,327.0,322.2,315.2,310.8,305.7,303.7,290.0,282.8,270.2,258.7,0.0
7836272476,"20 Sep 2022, 03:20:23",Afternoon Run,Run,2401,6.98,175.0,71.0,False,activities/8372792022.csv.gz,2401.0,3.79999995231628,2.90920448303223,19.1274242401123,18.227424621582,7.19999980926514,16.1000003814697,11.0,0.0128847528249025,87.0,83.4075012207031,155.079162597656,240.945007324219,638.592895507813,240.0,2402.0,7023.5,2.90920448303223,372.0,296.6,284.8,266.4,257.3,251.3,249.0,246.0,244.2,0.0,0.0,0.0
7847938461,"22 Sep 2022, 05:39:35","Southbank / Melbourne, Gosch's Paddock",Run,2476,7.14,176.0,51.0,False,activities/8385838919.csv.gz,2476.0,9.53798866271973,2.88625621795654,30.1261920928955,33.3261909484863,4.40000009536743,19.7000007629395,48.0268020629883,-0.0447779782116413,84.0,81.7649688720703,149.326461791992,230.143615722656,487.0,231.0,2477.0,7259.2001953125,2.88625621795654,27.1000003814697,326.6,317.5,282.8,262.4,247.5,241.5,237.8,236.2,0.0,0.0,0.0
7856957266,"24 Sep 2022, 01:53:29",Lunch Run,Run,2763,8.14,174.0,30.0,False,activities/8395965556.csv.gz,2723.0,5.59999990463257,2.98935008049011,71.9721221923828,62.5721206665039,1.39999997615814,43.2999992370606,28.1818180084229,0.115479119122028,92.0,82.156135559082,139.684051513672,252.084121704102,757.810241699219,251.0,2764.0,8334.7001953125,2.94607305526733,3500.0,427.4,414.4,338.2,299.1,281.2,270.4,261.2,256.8,0.0,0.0,0.0
7862228959,"25 Sep 2022, 00:39:58",Morning Run,Run,4884,15.03,183.0,111.0,False,activities/8401949475.csv.gz,4693.0,4.80000019073486,3.20413374900818,23.0833339691162,21.9833335876465,5.59999990463257,15.8999996185303,9.09090900421143,0.0073152887634932,89.0,84.0226135253906,143.549697875977,262.335540771484,1371.26318359375,263.0,4885.0,15081.7001953125,3.07882881164551,3204.0,351.0,346.0,333.3,324.9,318.2,317.6,313.7,296.0,270.1,0.0,0.0
7868690318,"26 Sep 2022, 06:56:13",Afternoon Run,Run,3646,9.98,178.0,143.0,False,activities/8409402704.csv.gz,3608.0,5.40000009536743,2.76829266548157,71.218994140625,69.718994140625,-14.8999996185303,22.7999992370605,45.7142868041992,0.0150180216878652,96.0,81.2474822998047,162.602233886719,228.113128662109,931.417358398438,229.0,3647.0,10244.099609375,2.73944044113159,2503.0,487.2,464.5,334.3,289.0,250.3,245.8,241.6,231.8,227.3,0.0,0.0
7873103838,"27 Sep 2022, 04:37:43",Afternoon Run,Run,3596,9.68,155.0,93.0,False,activities/8414351581.csv.gz,3189.0,4.0,3.03794288635254,32.8689689636231,31.5689678192139,7.09999990463257,16.1000003814697,12.5,0.0134186623618006,86.0,83.161018371582,153.399871826172,249.218139648438,888.19287109375,245.0,3395.0,9768.7001953125,2.69410467147827,367.0,333.6,326.9,281.6,268.7,258.3,254.3,252.3,251.9,0.0,0.0,0.0
7882338872,"28 Sep 2022, 21:01:47",Morning Run,Run,5736,16.55,184.0,268.0,False,activities/8424617759.csv.gz,5673.0,4.19999980926514,2.91750407218933,314.859893798828,314.959899902344,9.30000019073486,43.2999992370606,21.8181819915772,-0.00060419307556,87.0,83.3308639526367,168.076690673828,245.458923339844,1567.93725585938,250.0,5737.0,17244.80078125,2.88546013832092,15021.0,323.8,317.1,307.9,305.7,270.2,266.6,261.5,257.6,252.4,247.1,0.0
